更新日期,#genre#
山东卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226066/1/index.m3u8?fmt=ts2hls$IPV4•线路40
山东卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225728/10000100000000060000000000146021_0.smil/index.m3u8$IPV4•线路41
山东卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228308/42329957.smil/index.m3u8?fmt=ts2hls$IPV4•线路42
山东卫视,http://58.58.111.222:808/hls/57/index.m3u8?key=txiptv$IPV4•线路43
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8$IPV4•线路44
山东卫视,http://www.wmviv.com/iptv/bc2t.php?id=sdws$IPV4•线路45
山东卫视,http://148.135.93.213/live.php?id=山东卫视$IPV4•线路46
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$IPV4•线路47
山东卫视,http://t.061899.xyz/tl/tl.php?id=sdws$IPV4•线路48
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub$IPV4•线路49
山东卫视,http://go.bkpcp.top/mg/sdws$IPV4•线路50
山东卫视,http://119.91.7.169:2026/ysws.php?id=山东卫视$IPV4•线路51
山东卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226693/1.m3u8$IPV4•线路52
山东卫视,http://113.101.244.11:10000/rtp/239.77.0.132:5146$IPV4•线路53
山东卫视,http://113.101.244.11:10000/rtp/239.77.0.94:5146$IPV4•线路54
山东卫视,http://113.101.244.11:10000/rtp/239.77.1.142:5146$IPV4•线路55
山东卫视,http://113.101.244.11:10000/rtp/239.77.1.153:5146$IPV4•线路56
山东卫视,http://113.102.83.97:4022/rtp/239.77.0.132:5146$IPV4•线路57
山东卫视,http://113.102.83.97:4022/rtp/239.77.0.94:5146$IPV4•线路58
山东卫视,http://113.102.83.97:4022/rtp/239.77.1.142:5146$IPV4•线路59
山东卫视,http://113.102.83.97:4022/rtp/239.77.1.153:5146$IPV4•线路60
山东卫视,http://117.69.43.137:4022/rtp/238.1.78.169:7224$IPV4•线路61
山东卫视,http://171.213.234.216:8089/rtp/239.93.0.168:5140$IPV4•线路62
山东卫视,http://183.160.35.31:4022/rtp/238.1.78.169:7224$IPV4•线路63
山东卫视,https://hlsbkmgsplive.miguvideo.com/wd_r4/yg/shandongwshd/3000/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路64
山东卫视,https://hlsbkmgsplive.miguvideo.com/wd-shandonghd-1200/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路65
山东卫视,http://182.150.23.74:808/hls/23/index.m3u8$IPV4•线路66
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8$IPV4•线路67
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8$IPV4•线路68
山东卫视,https://www.yangshipin.cn/tv/home?pid=600002513$IPV4•线路69
山东卫视,http://120.211.62.180:8000/hls/38/index.m3u8$IPV4•线路70
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$IPV4•线路71
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8$IPV4•线路72
山东卫视,http://api.kkitv.itv888.cn:8080/hls/6gcdai13om5/index.m3u8$IPV4•线路73
山东卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNDMvaW5kZXgubTN1OA==$IPV4•线路74
山东卫视,http://124.116.183.146:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路75
山东卫视,http://sh.lnott.top:880/dx38.m3u8$IPV4•线路76
山东卫视,http://218.206.221.78:90/hls/27/index.m3u8$IPV4•线路77
山东卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/sdws.flv$IPV4•线路78
山东卫视,http://php.cqshushu.ggff.net/jzb.php?id=sdws&公众号【医工学习日志】$IPV4•线路79
北京卫视,https://xmlive.zeabur.app/yw/whyd?id=bjws$IPV4•线路1
北京卫视,http://36.136.38.87:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$IPV4•线路3
北京卫视,http://go.bkpcp.top/mg/bjws$IPV4•线路4
北京卫视,http://m.061899.xyz/mg/bjws$IPV4•线路5
北京卫视,http://116.77.239.26:44300/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
北京卫视,http://111.221.137.152:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
北京卫视,http://111.29.9.33:6610/000000001000/1000000001000017156/index.m3u8?channel-id=bestzb&Contentid=1000000001000017156&livemode=1&stbId=3$IPV4•线路8
北京卫视,http://112.89.85.22/PLTV/88888973/224/3221225706/10000100000000060000000000334665_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,7956,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCownNYKZoZO6v4p4y2xIBed7k:20181110091937,END&GuardEncType=2$IPV4•线路9
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227473/index.m3u8$IPV4•线路10
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226195/index.m3u8$IPV4•线路11
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227616/index.m3u8$IPV4•线路12
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226666/index.m3u8$IPV4•线路13
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226724/index.m3u8$IPV4•线路14
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227340/index.m3u8$IPV4•线路15
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226185/index.m3u8$IPV4•线路16
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8$IPV4•线路17
北京卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221229741/1.m3u8$IPV4•线路18
北京卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230501/1.m3u8$IPV4•线路19
北京卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226698/.m3u8$IPV4•线路20
北京卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/beijingstv/1.m3u8?channel-id=ystenlive&Contentid=beijingstv&livemode=1$IPV4•线路21
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221228410/index.m3u8$IPV4•线路22
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221227390/index.m3u8$IPV4•线路23
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221227246/index.m3u8$IPV4•线路24
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221227652/index.m3u8$IPV4•线路25
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221227694/index.m3u8$IPV4•线路26
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221228115/index.m3u8$IPV4•线路27
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221225574/index.m3u8$IPV4•线路28
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221227436/index.m3u8$IPV4•线路29
北京卫视,http://ott.mobaibox.com/PLTV/-/224/3221227508/index.m3u8$IPV4•线路30
北京卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226519/1.m3u8$IPV4•线路31
北京卫视,http://219.150.217.47:6610/PLTV1/1020/index.m3u8?icpid=dxrm1$IPV4•线路32
北京卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047443/main.m3u8?channel-id=ystenlive&Contentid=1000000000008000000047443&livemode=1&stbId=4$IPV4•线路33
北京卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000302/index.m3u8$IPV4•线路34
北京卫视,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8$IPV4•线路35
北京卫视,http://39.134.65.106/PLTV/88888888/224/3221225931/1.m3u8$IPV4•线路36
北京卫视,http://39.134.65.106/PLTV/88888888/224/3221225678/1.m3u8$IPV4•线路37
北京卫视,http://39.134.65.106/PLTV/88888888/224/3221225927/1.m3u8$IPV4•线路38
北京卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225754/1/index.m3u8?fmt=ts2hls$IPV4•线路39
北京卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226049/1/index.m3u8?fmt=ts2hls$IPV4•线路40
北京卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225754/10000100000000060000000000146022_0.smil/index.m3u8$IPV4•线路41
北京卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228321/42329925.smil/index.m3u8?fmt=ts2hls$IPV4•线路42
北京卫视,http://114.242.62.109:888/hls/17/index.m3u8$IPV4•线路43
北京卫视,https://smart.946985.filegear-sg.me/smart.php?id=beijing$IPV4•线路44
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$IPV4•线路45
北京卫视,http://101.35.240.114:88/live.php?id=北京卫视$IPV4•线路46
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$IPV4•线路47
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws$IPV4•线路48
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub$IPV4•线路49
北京卫视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s41/index.m3u8?time=1749227137&sign=ea5bcf63d1a1e8ae634f83b70186337f$IPV4•线路50
北京卫视,http://119.91.7.169:2026/ysws.php?id=北京卫视$IPV4•线路51
北京卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226719/1.m3u8$IPV4•线路52
北京卫视,http://113.101.244.11:10000/rtp/239.77.0.91:5146$IPV4•线路53
北京卫视,http://113.101.244.11:10000/rtp/239.77.1.151:5146$IPV4•线路54
北京卫视,http://113.101.244.11:10000/rtp/239.77.1.4:5146$IPV4•线路55
北京卫视,http://113.102.83.97:4022/rtp/239.77.0.91:5146$IPV4•线路56
北京卫视,http://113.102.83.97:4022/rtp/239.77.1.151:5146$IPV4•线路57
北京卫视,http://113.102.83.97:4022/rtp/239.77.1.4:5146$IPV4•线路58
北京卫视,http://117.69.43.137:4022/rtp/238.1.78.162:7168$IPV4•线路59
北京卫视,http://183.160.35.31:4022/rtp/238.1.78.162:7168$IPV4•线路60
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$IPV4•线路61
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8$IPV4•线路62
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8$IPV4•线路63
北京卫视,http://182.150.23.74:808/hls/17/index.m3u8$IPV4•线路64
北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8$IPV4•线路65
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$IPV4•线路66
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8$IPV4•线路67
北京卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjkvaW5kZXgubTN1OA==$IPV4•线路68
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路69
北京卫视,http://sh.lnott.top:880/dx29.m3u8$IPV4•线路70
北京卫视,http://218.206.221.78:90/hls/24/index.m3u8$IPV4•线路71
北京卫视,https://smt.858.qzz.io/Smart.php?id=beijing$IPV4•线路72
北京卫视,http://120.202.94.181:9446/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路73
北京卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/bjws.flv$IPV4•线路74
北京卫视,http://php.cqshushu.ggff.net/jzb.php?id=bjws&公众号【医工学习日志】$IPV4•线路75
北京卫视,http://111.43.126.240:9003/hls/41/index.m3u8$IPV4•线路76
安徽卫视,https://xmlive.zeabur.app/yw/whyd?id=ahws$IPV4•线路1
安徽卫视,http://36.136.38.87:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws$IPV4•线路3
安徽卫视,http://m.061899.xyz/mg/ahws$IPV4•线路4
安徽卫视,http://116.77.239.26:44300/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
安徽卫视,http://111.221.137.152:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
安徽卫视,http://111.29.9.33:6610/000000001000/1000000001000020780/index.m3u8?channel-id=bestzb&Contentid=1000000001000020780&livemode=1&stbId=3$IPV4•线路7
安徽卫视,http://112.89.85.22/PLTV/88888973/224/3221225759/10000100000000060000000000335582_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8,0,7872,0,0&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgPWp19q1OqhFN6GHBTi1Fy4:20200814173311,END&GuardEncType=2$IPV4•线路8
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227567/index.m3u8$IPV4•线路9
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226746/index.m3u8$IPV4•线路10
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227634/index.m3u8$IPV4•线路11
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227233/index.m3u8$IPV4•线路12
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226196/index.m3u8$IPV4•线路13
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8$IPV4•线路14
安徽卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221229778/1.m3u8$IPV4•线路15
安徽卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230505/1.m3u8$IPV4•线路16
安徽卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226696/.m3u8$IPV4•线路17
安徽卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/anhuistv/1.m3u8?channel-id=ystenlive&Contentid=anhuistv&livemode=1$IPV4•线路18
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221225800/index.m3u8$IPV4•线路19
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221225634/index.m3u8$IPV4•线路20
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221227653/index.m3u8$IPV4•线路21
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221227759/index.m3u8$IPV4•线路22
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221228153/index.m3u8$IPV4•线路23
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221227498/index.m3u8$IPV4•线路24
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221227643/index.m3u8$IPV4•线路25
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221227558/index.m3u8$IPV4•线路26
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221228327/index.m3u8$IPV4•线路27
安徽卫视,http://ott.mobaibox.com/PLTV/-/224/3221228645/index.m3u8$IPV4•线路28
安徽卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226578/1.m3u8$IPV4•线路29
安徽卫视,http://219.150.217.47:6610/PLTV1/1100/index.m3u8?icpid=dxrm1$IPV4•线路30
安徽卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000016000000007224/main.m3u8?channel-id=ystenlive&Contentid=1000000000016000000007224&livemode=1&stbId=4$IPV4•线路31
安徽卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000328/index.m3u8$IPV4•线路32
安徽卫视,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226203/1.m3u8$IPV4•线路33
安徽卫视,http://39.134.65.106/PLTV/88888888/224/3221225925/1.m3u8$IPV4•线路34
安徽卫视,http://39.134.65.106/PLTV/88888888/224/3221225923/1.m3u8$IPV4•线路35
安徽卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225716/1/index.m3u8?fmt=ts2hls$IPV4•线路36
安徽卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226072/1/index.m3u8?fmt=ts2hls$IPV4•线路37
安徽卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225716/10000100000000060000000000146057_0.smil/index.m3u8$IPV4•线路38
安徽卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228332/42329873.smil/index.m3u8?fmt=ts2hls$IPV4•线路39
安徽卫视,http://tv.sohu.blog/d/fjbst.php?id=190$IPV4•线路40
安徽卫视,http://tv.sohu.blog/d/xxqg.php?id=ahws$IPV4•线路41
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$IPV4•线路42
安徽卫视,http://101.35.240.114:88/live.php?id=安徽卫视$IPV4•线路43
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$IPV4•线路44
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws$IPV4•线路45
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$IPV4•线路46
安徽卫视,http://go.bkpcp.top/mg/ahws$IPV4•线路47
安徽卫视,http://119.91.7.169:2026/ysws.php?id=安徽卫视$IPV4•线路48
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226655/1.m3u8$IPV4•线路49
安徽卫视,http://113.101.244.11:10000/rtp/239.77.0.183:5146$IPV4•线路50
安徽卫视,http://113.101.244.11:10000/rtp/239.77.1.157:5146$IPV4•线路51
安徽卫视,http://113.101.244.11:10000/rtp/239.77.1.92:5146$IPV4•线路52
安徽卫视,http://113.102.83.97:4022/rtp/239.77.0.183:5146$IPV4•线路53
安徽卫视,http://113.102.83.97:4022/rtp/239.77.1.157:5146$IPV4•线路54
安徽卫视,http://113.102.83.97:4022/rtp/239.77.1.92:5146$IPV4•线路55
安徽卫视,http://117.69.43.137:4022/rtp/238.1.78.150:7072$IPV4•线路56
安徽卫视,http://117.69.43.137:4022/rtp/238.1.79.27:4328$IPV4•线路57
安徽卫视,http://183.160.35.31:4022/rtp/238.1.78.150:7072$IPV4•线路58
安徽卫视,http://183.160.35.31:4022/rtp/238.1.79.27:4328$IPV4•线路59
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$IPV4•线路60
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8$IPV4•线路61
安徽卫视,http://182.150.23.74:808/hls/25/index.m3u8$IPV4•线路62
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8$IPV4•线路63
安徽卫视,http://120.211.62.180:8000/hls/33/index.m3u8$IPV4•线路64
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$IPV4•线路65
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8$IPV4•线路66
安徽卫视,http://api.kkitv.itv888.cn:8080/hls/m8hvytneunk/index.m3u8$IPV4•线路67
安徽卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjAvaW5kZXgubTN1OA==$IPV4•线路68
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路69
安徽卫视,http://sh.lnott.top:880/dx34.m3u8$IPV4•线路70
安徽卫视,http://183.57.249.188:8183/tsfile/live/0130_1.m3u8$IPV4•线路71
安徽卫视,http://218.206.221.78:90/hls/28/index.m3u8$IPV4•线路72
安徽卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ahws.flv$IPV4•线路73
安徽卫视,http://php.cqshushu.ggff.net/jzb.php?id=ahws&公众号【医工学习日志】$IPV4•线路74
安徽卫视,http://111.43.126.240:9003/hls/43/index.m3u8$IPV4•线路75
重庆卫视,https://xmlive.zeabur.app/yw/whyd?id=cqws$IPV4•线路1
重庆卫视,http://36.136.38.87:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws$IPV4•线路3
重庆卫视,http://m.061899.xyz/mg/cqws$IPV4•线路4
重庆卫视,http://116.77.239.26:44300/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
重庆卫视,http://111.221.137.152:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
重庆卫视,http://111.29.9.33:6610/000000001000/1000000001000001096/index.m3u8?channel-id=bestzb&Contentid=1000000001000001096&livemode=1&stbId=3$IPV4•线路7
重庆卫视,http://112.89.109.23:80/PLTV/88888973/224/3221225757/10000100000000060000000000334621_0.smil/01.m3u8?fmt=ts2hls,584,01.m3u8,0,7717,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKduRN2hAAYj6SgraiOpnn%2Fg%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000000297024%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2$IPV4•线路8
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226737/index.m3u8$IPV4•线路9
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227618/index.m3u8$IPV4•线路10
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227580/index.m3u8$IPV4•线路11
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227227/index.m3u8$IPV4•线路12
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226169/index.m3u8$IPV4•线路13
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8$IPV4•线路14
重庆卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221229756/1.m3u8$IPV4•线路15
重庆卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230139/1.m3u8$IPV4•线路16
重庆卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226243/.m3u8$IPV4•线路17
重庆卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/chongqingstv/1.m3u8?channel-id=ystenlive&Contentid=chongqingstv&livemode=1$IPV4•线路18
重庆卫视,http://ott.mobaibox.com/PLTV/-/224/3221225812/index.m3u8$IPV4•线路19
重庆卫视,http://ott.mobaibox.com/PLTV/-/224/3221227550/index.m3u8$IPV4•线路20
重庆卫视,http://ott.mobaibox.com/PLTV/-/224/3221227632/index.m3u8$IPV4•线路21
重庆卫视,http://ott.mobaibox.com/PLTV/-/224/3221227729/index.m3u8$IPV4•线路22
重庆卫视,http://ott.mobaibox.com/PLTV/-/224/3221228133/index.m3u8$IPV4•线路23
重庆卫视,http://ott.mobaibox.com/PLTV/-/224/3221228651/index.m3u8$IPV4•线路24
重庆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226676/1.m3u8$IPV4•线路25
重庆卫视,http://219.150.217.47:6610/PLTV1/1340/index.m3u8?icpid=dxrm1$IPV4•线路26
重庆卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308825/main.m3u8?channel-id=ystenlive&Contentid=1000000000064000000308825&livemode=1&stbId=4$IPV4•线路27
重庆卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000341/index.m3u8$IPV4•线路28
重庆卫视,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226202/1.m3u8$IPV4•线路29
重庆卫视,http://39.134.65.106/PLTV/88888888/224/3221225963/1.m3u8$IPV4•线路30
重庆卫视,http://39.134.65.106/PLTV/88888888/224/3221226001/1.m3u8$IPV4•线路31
重庆卫视,http://39.134.65.106/PLTV/88888888/224/3221225502/1.m3u8$IPV4•线路32
重庆卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225686/1/index.m3u8?fmt=ts2hls$IPV4•线路33
重庆卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226038/1/index.m3u8?fmt=ts2hls$IPV4•线路34
重庆卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225686/10000100000000060000000000146019_0.smil/index.m3u8$IPV4•线路35
重庆卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232642/341733166.smil/index.m3u8?fmt=ts2hls$IPV4•线路36
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$IPV4•线路37
重庆卫视,http://www.wmviv.com/iptv/bc2t.php?id=cqws$IPV4•线路38
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$IPV4•线路39
重庆卫视,http://23.237.228.134/live6/chongqing.m3u8$IPV4•线路40
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$IPV4•线路41
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$IPV4•线路42
重庆卫视,http://59.188.94.126:35455/bptv/10000100000000050000000004796458.m3u8$IPV4•线路43
重庆卫视,http://119.91.7.169:2026/ysws.php?id=重庆卫视$IPV4•线路44
重庆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226680/1.m3u8$IPV4•线路45
重庆卫视,http://113.101.244.11:10000/rtp/239.77.0.182:5146$IPV4•线路46
重庆卫视,http://113.101.244.11:10000/rtp/239.77.1.162:5146$IPV4•线路47
重庆卫视,http://113.102.83.97:4022/rtp/239.77.0.182:5146$IPV4•线路48
重庆卫视,http://113.102.83.97:4022/rtp/239.77.1.162:5146$IPV4•线路49
重庆卫视,http://117.69.43.137:4022/rtp/238.1.78.31:6176$IPV4•线路50
重庆卫视,http://171.213.234.216:8089/rtp/239.93.1.107:5140$IPV4•线路51
重庆卫视,http://183.160.35.31:4022/rtp/238.1.78.31:6176$IPV4•线路52
